,respondent,card,category,categoryId,categoryStandardized,order,variant
462,16,Electric Kettles,Home Appliances,55,Home/Household,11,E50
463,16,Electric Toothbrushes,Health Care,57,Health & Beauty,4,E50
464,16,Fans,Home Appliances,55,Home/Household,18,E50
465,16,Freezers,Home Appliances,55,Home/Household,3,E50
466,16,Fridges,Home Appliances,55,Home/Household,14,E50
467,16,Gaming Consoles,Electronics,54,Electronics,15,E50
468,16,Graphic Cards,Electronics,54,Electronics,12,E50
469,16,Hair Dryers,Health Care,57,Health & Beauty,3,E50
470,16,Headphones,Electronics,54,Electronics,5,E50
471,16,Hobs,Home Appliances,55,Home/Household,12,E50
472,16,Irons,Home Appliances,55,Home/Household,17,E50
473,16,Juicers,Home Appliances,55,Home/Household,4,E50
474,16,Keyboards,Electronics,54,Electronics,4,E50
475,16,Kitchen Scales,Home Appliances,55,Home/Household,16,E50
476,16,Laptops,Electronics,54,Electronics,24,E50
477,16,Microphones,Electronics,54,Electronics,18,E50
478,16,Microwave Ovens,Home Appliances,55,Home/Household,10,E50
479,16,Monitors,Electronics,54,Electronics,23,E50
480,16,Musical Instruments,Arts & Crafts,56,Arts & Crafts,1,E50
481,16,Ovens,Home Appliances,55,Home/Household,8,E50
482,16,PC Games,Electronics,54,Electronics,6,E50
483,16,Phone Cases,Electronics,54,Electronics,10,E50
484,16,Printers,Electronics,54,Electronics,16,E50
485,16,Processors,Electronics,54,Electronics,11,E50
486,16,Radiators,Home Appliances,55,Home/Household,15,E50
487,16,Radios,Electronics,54,Electronics,22,E50
488,16,Scanners,Electronics,54,Electronics,13,E50
489,16,Shavers,Health Care,57,Health & Beauty,2,E50
490,16,Smart Watches,Electronics,54,Electronics,21,E50
491,16,Smartphones,Electronics,54,Electronics,7,E50
492,16,Speakers,Electronics,54,Electronics,9,E50
493,16,Stand Mixers,Home Appliances,55,Home/Household,13,E50
494,16,Tablets,Electronics,54,Electronics,19,E50
495,16,Televisions,Electronics,54,Electronics,14,E50
496,16,Trimmers,Health Care,57,Health & Beauty,1,E50
497,16,Vacuum Cleaners,Home Appliances,55,Home/Household,1,E50
498,16,VR Headsets,Electronics,54,Electronics,17,E50
499,16,Washing Machines,Home Appliances,55,Home/Household,2,E50
500,17,Air Conditioners,Household appliances,60,Home/Household,9,E50
501,17,Air Purifiers,Household appliances,60,Home/Household,4,E50
502,17,Cameras,accessories,59,Accessories,10,E50
503,17,Chargers,accessories,59,Accessories,11,E50
504,17,Coffee Makers,Household appliances,60,Home/Household,3,E50
505,17,Computer Mice,accessories,59,Accessories,17,E50
506,17,Cookers,Household appliances,60,Home/Household,8,E50
507,17,Deep Fryers,Household appliances,60,Home/Household,5,E50
508,17,Desktop Computers,computers and tablets,58,Computers & Accessories,6,E50
509,17,Dishwashers,Household appliances,60,Home/Household,13,E50
510,17,Drones,accessories,59,Accessories,3,E50
511,17,E-Readers,computers and tablets,58,Computers & Accessories,3,E50
512,17,Electric Kettles,Household appliances,60,Home/Household,2,E50
513,17,Electric Toothbrushes,personal grooming,61,Personal,1,E50
514,17,Fans,Household appliances,60,Home/Household,6,E50
515,17,Freezers,Household appliances,60,Home/Household,22,E50
516,17,Fridges,Household appliances,60,Home/Household,15,E50
517,17,Gaming Consoles,computers and tablets,58,Computers & Accessories,2,E50
518,17,Graphic Cards,accessories,59,Accessories,15,E50
519,17,Hair Dryers,personal grooming,61,Personal,2,E50
520,17,Headphones,accessories,59,Accessories,4,E50
521,17,Hobs,Household appliances,60,Home/Household,19,E50
522,17,Irons,Household appliances,60,Home/Household,20,E50
523,17,Juicers,Household appliances,60,Home/Household,7,E50
524,17,Keyboards,accessories,59,Accessories,9,E50
525,17,Kitchen Scales,Household appliances,60,Home/Household,18,E50
526,17,Laptops,computers and tablets,58,Computers & Accessories,1,E50
527,17,Microphones,accessories,59,Accessories,1,E50
528,17,Microwave Ovens,Household appliances,60,Home/Household,17,E50
529,17,Monitors,accessories,59,Accessories,16,E50
530,17,Musical Instruments,accessories,59,Accessories,7,E50
531,17,Ovens,Household appliances,60,Home/Household,1,E50
532,17,PC Games,computers and tablets,58,Computers & Accessories,4,E50
533,17,Phone Cases,accessories,59,Accessories,12,E50
534,17,Printers,accessories,59,Accessories,6,E50
535,17,Processors,accessories,59,Accessories,13,E50
536,17,Radiators,Household appliances,60,Home/Household,21,E50
537,17,Radios,accessories,59,Accessories,5,E50
538,17,Scanners,accessories,59,Accessories,8,E50
539,17,Shavers,personal grooming,61,Personal,4,E50
540,17,Smart Watches,accessories,59,Accessories,18,E50
541,17,Smartphones,Household appliances,60,Home/Household,16,E50
542,17,Speakers,accessories,59,Accessories,14,E50
543,17,Stand Mixers,Household appliances,60,Home/Household,11,E50
544,17,Tablets,computers and tablets,58,Computers & Accessories,5,E50
545,17,Televisions,Household appliances,60,Home/Household,10,E50
546,17,Trimmers,personal grooming,61,Personal,3,E50
547,17,Vacuum Cleaners,Household appliances,60,Home/Household,12,E50
548,17,VR Headsets,accessories,59,Accessories,2,E50
549,17,Washing Machines,Household appliances,60,Home/Household,14,E50
550,18,Air Conditioners,Household,64,Home/Household,5,E50
551,18,Air Purifiers,Household,64,Home/Household,1,E50
552,18,Cameras,Personal Tech,65,Personal,3,E50
553,18,Chargers,Personal Tech,65,Personal,6,E50
554,18,Coffee Makers,Kitchenware,63,Kitchen,7,E50
555,18,Computer Mice,Computing,66,Computers & Accessories,5,E50
556,18,Cookers,Kitchenware,63,Kitchen,13,E50
557,18,Deep Fryers,Kitchenware,63,Kitchen,14,E50
558,18,Desktop Computers,Computing,66,Computers & Accessories,8,E50
559,18,Dishwashers,Kitchenware,63,Kitchen,1,E50
560,18,Drones,Computing,66,Computers & Accessories,9,E50
561,18,E-Readers,Personal Tech,65,Personal,4,E50
562,18,Electric Kettles,Kitchenware,63,Kitchen,3,E50
563,18,Electric Toothbrushes,Health & Beauty,62,Health & Beauty,1,E50
564,18,Fans,Household,64,Home/Household,2,E50
565,18,Freezers,Kitchenware,63,Kitchen,11,E50
566,18,Fridges,Kitchenware,63,Kitchen,10,E50
567,18,Gaming Consoles,Computing,66,Computers & Accessories,13,E50
568,18,Graphic Cards,Computing,66,Computers & Accessories,6,E50
569,18,Hair Dryers,Health & Beauty,62,Health & Beauty,2,E50
570,18,Headphones,Personal Tech,65,Personal,8,E50
571,18,Hobs,Kitchenware,63,Kitchen,5,E50
572,18,Irons,Household,64,Home/Household,6,E50
573,18,Juicers,Kitchenware,63,Kitchen,4,E50
574,18,Keyboards,Computing,66,Computers & Accessories,11,E50
575,18,Kitchen Scales,Kitchenware,63,Kitchen,9,E50
576,18,Laptops,Computing,66,Computers & Accessories,3,E50
577,18,Microphones,Computing,66,Computers & Accessories,14,E50
578,18,Microwave Ovens,Kitchenware,63,Kitchen,6,E50
579,18,Monitors,Computing,66,Computers & Accessories,2,E50
580,18,Musical Instruments,Entertainment,67,Entertainment,1,E50
581,18,Ovens,Kitchenware,63,Kitchen,12,E50
582,18,PC Games,Computing,66,Computers & Accessories,4,E50
583,18,Phone Cases,Personal Tech,65,Personal,2,E50
584,18,Printers,Computing,66,Computers & Accessories,12,E50
585,18,Processors,Computing,66,Computers & Accessories,10,E50
586,18,Radiators,Household,64,Home/Household,4,E50
587,18,Radios,Entertainment,67,Entertainment,3,E50
588,18,Scanners,Computing,66,Computers & Accessories,7,E50
589,18,Shavers,Health & Beauty,62,Health & Beauty,3,E50
590,18,Smart Watches,Personal Tech,65,Personal,7,E50
591,18,Smartphones,Personal Tech,65,Personal,5,E50
592,18,Speakers,Entertainment,67,Entertainment,2,E50
593,18,Stand Mixers,Kitchenware,63,Kitchen,8,E50
594,18,Tablets,Personal Tech,65,Personal,1,E50
595,18,Televisions,Entertainment,67,Entertainment,4,E50
596,18,Trimmers,Health & Beauty,62,Health & Beauty,4,E50
597,18,Vacuum Cleaners,Household,64,Home/Household,3,E50
598,18,VR Headsets,Computing,66,Computers & Accessories,1,E50
599,18,Washing Machines,Kitchenware,63,Kitchen,2,E50
600,19,Air Conditioners,Home Devices,69,Home/Household,7,E50
601,19,Air Purifiers,Home Devices,69,Home/Household,1,E50
602,19,Cameras,Personal Electronic Devices,72,Personal,3,E50
603,19,Chargers,Personal Electronic Devices,72,Personal,12,E50
604,19,Coffee Makers,Kitchen Appliances,70,Kitchen,3,E50
605,19,Computer Mice,Office electronics,68,Office,6,E50
606,19,Cookers,Kitchen Appliances,70,Kitchen,2,E50
607,19,Deep Fryers,Kitchen Appliances,70,Kitchen,5,E50
608,19,Desktop Computers,Office electronics,68,Office,2,E50
609,19,Dishwashers,Kitchen Appliances,70,Kitchen,11,E50
610,19,Drones,Personal Electronic Devices,72,Personal,14,E50
611,19,E-Readers,Personal Electronic Devices,72,Personal,13,E50
612,19,Electric Kettles,Kitchen Appliances,70,Kitchen,6,E50
613,19,Electric Toothbrushes,Personal Hygiene Devices,71,Hygiene,4,E50
614,19,Fans,Home Devices,69,Home/Household,2,E50
615,19,Freezers,Kitchen Appliances,70,Kitchen,4,E50
616,19,Fridges,Kitchen Appliances,70,Kitchen,13,E50
617,19,Gaming Consoles,Personal Electronic Devices,72,Personal,2,E50
618,19,Graphic Cards,Office electronics,68,Office,7,E50
619,19,Hair Dryers,Personal Hygiene Devices,71,Hygiene,2,E50
620,19,Headphones,Personal Electronic Devices,72,Personal,6,E50
621,19,Hobs,Kitchen Appliances,70,Kitchen,7,E50
622,19,Irons,Home Devices,69,Home/Household,5,E50
623,19,Juicers,Kitchen Appliances,70,Kitchen,9,E50
624,19,Keyboards,Office electronics,68,Office,1,E50
625,19,Kitchen Scales,Kitchen Appliances,70,Kitchen,10,E50
626,19,Laptops,Office electronics,68,Office,5,E50
627,19,Microphones,Personal Electronic Devices,72,Personal,8,E50
628,19,Microwave Ovens,Kitchen Appliances,70,Kitchen,8,E50
629,19,Monitors,Office electronics,68,Office,8,E50
630,19,Musical Instruments,Personal Electronic Devices,72,Personal,10,E50
631,19,Ovens,Kitchen Appliances,70,Kitchen,14,E50
632,19,PC Games,Office electronics,68,Office,3,E50
633,19,Phone Cases,Personal Electronic Devices,72,Personal,4,E50
634,19,Printers,Office electronics,68,Office,9,E50
635,19,Processors,Office electronics,68,Office,10,E50
636,19,Radiators,Home Devices,69,Home/Household,8,E50
637,19,Radios,Personal Electronic Devices,72,Personal,11,E50
638,19,Scanners,Office electronics,68,Office,4,E50
639,19,Shavers,Personal Hygiene Devices,71,Hygiene,3,E50
640,19,Smart Watches,Personal Electronic Devices,72,Personal,7,E50
641,19,Smartphones,Personal Electronic Devices,72,Personal,1,E50
642,19,Speakers,Home Devices,69,Home/Household,4,E50
643,19,Stand Mixers,Kitchen Appliances,70,Kitchen,1,E50
644,19,Tablets,Personal Electronic Devices,72,Personal,5,E50
645,19,Televisions,Home Devices,69,Home/Household,6,E50
646,19,Trimmers,Personal Hygiene Devices,71,Hygiene,1,E50
647,19,Vacuum Cleaners,Home Devices,69,Home/Household,3,E50
648,19,VR Headsets,Personal Electronic Devices,72,Personal,9,E50
649,19,Washing Machines,Kitchen Appliances,70,Kitchen,12,E50
650,20,Air Conditioners,Home,75,Home/Household,7,E50
651,20,Air Purifiers,Home,75,Home/Household,14,E50
652,20,Cameras,Gadgets and Tech.,74,Gadgets,6,E50
653,20,Chargers,Gadgets and Tech.,74,Gadgets,14,E50
654,20,Coffee Makers,Kitchen,73,Kitchen,4,E50
655,20,Computer Mice,Gadgets and Tech.,74,Gadgets,21,E50
656,20,Cookers,Kitchen,73,Kitchen,2,E50
657,20,Deep Fryers,Kitchen,73,Kitchen,6,E50
658,20,Desktop Computers,Gadgets and Tech.,74,Gadgets,5,E50
659,20,Dishwashers,Kitchen,73,Kitchen,10,E50
660,20,Drones,Gadgets and Tech.,74,Gadgets,8,E50
661,20,E-Readers,Gadgets and Tech.,74,Gadgets,10,E50
662,20,Electric Kettles,Kitchen,73,Kitchen,8,E50
663,20,Electric Toothbrushes,Home,75,Home/Household,2,E50
664,20,Fans,Home,75,Home/Household,1,E50
665,20,Freezers,Kitchen,73,Kitchen,3,E50
666,20,Fridges,Gadgets and Tech.,74,Gadgets,9,E50
667,20,Gaming Consoles,Gadgets and Tech.,74,Gadgets,1,E50
668,20,Graphic Cards,Gadgets and Tech.,74,Gadgets,2,E50
669,20,Hair Dryers,Home,75,Home/Household,3,E50
670,20,Headphones,Gadgets and Tech.,74,Gadgets,20,E50
671,20,Hobs,Kitchen,73,Kitchen,11,E50
672,20,Irons,Home,75,Home/Household,8,E50
673,20,Juicers,Kitchen,73,Kitchen,5,E50
674,20,Keyboards,Gadgets and Tech.,74,Gadgets,7,E50
675,20,Kitchen Scales,Kitchen,73,Kitchen,12,E50
676,20,Laptops,Gadgets and Tech.,74,Gadgets,15,E50
677,20,Microphones,Gadgets and Tech.,74,Gadgets,16,E50
678,20,Microwave Ovens,Kitchen,73,Kitchen,15,E50
679,20,Monitors,Gadgets and Tech.,74,Gadgets,4,E50
680,20,Musical Instruments,Home,75,Home/Household,11,E50
681,20,Ovens,Kitchen,73,Kitchen,1,E50
682,20,PC Games,Gadgets and Tech.,74,Gadgets,12,E50
683,20,Phone Cases,Home,75,Home/Household,10,E50
684,20,Printers,Gadgets and Tech.,74,Gadgets,19,E50
685,20,Processors,Kitchen,73,Kitchen,9,E50
686,20,Radiators,Home,75,Home/Household,13,E50
687,20,Radios,Home,75,Home/Household,6,E50
688,20,Scanners,Gadgets and Tech.,74,Gadgets,13,E50
689,20,Shavers,Home,75,Home/Household,4,E50
690,20,Smart Watches,Kitchen,73,Kitchen,7,E50
691,20,Smartphones,Gadgets and Tech.,74,Gadgets,3,E50
692,20,Speakers,Gadgets and Tech.,74,Gadgets,11,E50
693,20,Stand Mixers,Kitchen,73,Kitchen,13,E50
694,20,Tablets,Gadgets and Tech.,74,Gadgets,17,E50
695,20,Televisions,Home,75,Home/Household,9,E50
696,20,Trimmers,Home,75,Home/Household,5,E50
697,20,Vacuum Cleaners,Home,75,Home/Household,12,E50
698,20,VR Headsets,Gadgets and Tech.,74,Gadgets,18,E50
699,20,Washing Machines,Kitchen,73,Kitchen,14,E50
700,23,Air Conditioners,phones,78,Phones & Accessories,4,E50
701,23,Air Purifiers,House,79,Home/Household,7,E50
702,23,Cameras,phones,78,Phones & Accessories,7,E50
703,23,Chargers,computers,77,Computers & Accessories,3,E50
704,23,Coffee Makers,Kitchen,76,Kitchen,5,E50
705,23,Computer Mice,Kitchen,76,Kitchen,3,E50
706,23,Cookers,Kitchen,76,Kitchen,8,E50
707,23,Deep Fryers,Kitchen,76,Kitchen,17,E50
708,23,Desktop Computers,computers,77,Computers & Accessories,15,E50
709,23,Dishwashers,Kitchen,76,Kitchen,11,E50
710,23,Drones,computers,77,Computers & Accessories,9,E50
711,23,E-Readers,computers,77,Computers & Accessories,7,E50
712,23,Electric Kettles,Kitchen,76,Kitchen,18,E50
713,23,Electric Toothbrushes,House,79,Home/Household,2,E50
714,23,Fans,House,79,Home/Household,8,E50
715,23,Freezers,Kitchen,76,Kitchen,12,E50
716,23,Fridges,Kitchen,76,Kitchen,14,E50
717,23,Gaming Consoles,computers,77,Computers & Accessories,12,E50
718,23,Graphic Cards,computers,77,Computers & Accessories,4,E50
719,23,Hair Dryers,House,79,Home/Household,9,E50
720,23,Headphones,computers,77,Computers & Accessories,2,E50
721,23,Hobs,Kitchen,76,Kitchen,6,E50
722,23,Irons,Kitchen,76,Kitchen,13,E50
723,23,Juicers,Kitchen,76,Kitchen,16,E50
724,23,Keyboards,computers,77,Computers & Accessories,14,E50
725,23,Kitchen Scales,Kitchen,76,Kitchen,7,E50
726,23,Laptops,computers,77,Computers & Accessories,1,E50
727,23,Microphones,phones,78,Phones & Accessories,2,E50
728,23,Microwave Ovens,Kitchen,76,Kitchen,9,E50
729,23,Monitors,computers,77,Computers & Accessories,13,E50
730,23,Musical Instruments,phones,78,Phones & Accessories,6,E50
731,23,Ovens,Kitchen,76,Kitchen,15,E50
732,23,PC Games,computers,77,Computers & Accessories,6,E50
733,23,Phone Cases,phones,78,Phones & Accessories,5,E50
734,23,Printers,Kitchen,76,Kitchen,2,E50
735,23,Processors,computers,77,Computers & Accessories,10,E50
736,23,Radiators,House,79,Home/Household,3,E50
737,23,Radios,House,79,Home/Household,6,E50
738,23,Scanners,computers,77,Computers & Accessories,11,E50
739,23,Shavers,House,79,Home/Household,1,E50
740,23,Smart Watches,phones,78,Phones & Accessories,8,E50
741,23,Smartphones,phones,78,Phones & Accessories,1,E50
742,23,Speakers,computers,77,Computers & Accessories,8,E50
743,23,Stand Mixers,Kitchen,76,Kitchen,4,E50
744,23,Tablets,computers,77,Computers & Accessories,5,E50
745,23,Televisions,House,79,Home/Household,5,E50
746,23,Trimmers,House,79,Home/Household,4,E50
747,23,Vacuum Cleaners,Kitchen,76,Kitchen,10,E50
748,23,VR Headsets,phones,78,Phones & Accessories,3,E50
749,23,Washing Machines,Kitchen,76,Kitchen,1,E50
750,24,Air Conditioners,appliances,81,Appliances,16,E50
751,24,Air Purifiers,appliances,81,Appliances,10,E50
752,24,Cameras,tech,80,Technology,14,E50
753,24,Chargers,tech,80,Technology,23,E50
754,24,Coffee Makers,appliances,81,Appliances,5,E50
755,24,Computer Mice,tech,80,Technology,15,E50
756,24,Cookers,appliances,81,Appliances,15,E50
757,24,Deep Fryers,appliances,81,Appliances,18,E50
758,24,Desktop Computers,tech,80,Technology,13,E50
759,24,Dishwashers,appliances,81,Appliances,17,E50
760,24,Drones,tech,80,Technology,19,E50
761,24,E-Readers,tech,80,Technology,2,E50
762,24,Electric Kettles,appliances,81,Appliances,11,E50
763,24,Electric Toothbrushes,personal care,82,Care,4,E50
764,24,Fans,appliances,81,Appliances,1,E50
765,24,Freezers,appliances,81,Appliances,12,E50
766,24,Fridges,appliances,81,Appliances,2,E50
767,24,Gaming Consoles,tech,80,Technology,24,E50
768,24,Graphic Cards,tech,80,Technology,12,E50
769,24,Hair Dryers,personal care,82,Care,2,E50
770,24,Headphones,tech,80,Technology,4,E50
771,24,Hobs,appliances,81,Appliances,3,E50
772,24,Irons,appliances,81,Appliances,19,E50
773,24,Juicers,appliances,81,Appliances,13,E50
774,24,Keyboards,tech,80,Technology,11,E50
775,24,Kitchen Scales,appliances,81,Appliances,4,E50
776,24,Laptops,tech,80,Technology,17,E50
777,24,Microphones,tech,80,Technology,5,E50
778,24,Microwave Ovens,appliances,81,Appliances,20,E50
779,24,Monitors,tech,80,Technology,16,E50
780,24,Musical Instruments,hobbies,83,Hobbies,1,E50
781,24,Ovens,appliances,81,Appliances,14,E50
782,24,PC Games,tech,80,Technology,10,E50
783,24,Phone Cases,tech,80,Technology,7,E50
784,24,Printers,tech,80,Technology,6,E50
785,24,Processors,appliances,81,Appliances,9,E50
786,24,Radiators,appliances,81,Appliances,8,E50
787,24,Radios,tech,80,Technology,9,E50
788,24,Scanners,tech,80,Technology,21,E50
789,24,Shavers,personal care,82,Care,3,E50
790,24,Smart Watches,tech,80,Technology,3,E50
791,24,Smartphones,tech,80,Technology,18,E50
792,24,Speakers,tech,80,Technology,22,E50
793,24,Stand Mixers,appliances,81,Appliances,7,E50
794,24,Tablets,tech,80,Technology,1,E50
795,24,Televisions,tech,80,Technology,8,E50
796,24,Trimmers,personal care,82,Care,1,E50
797,24,Vacuum Cleaners,appliances,81,Appliances,6,E50
798,24,VR Headsets,tech,80,Technology,20,E50
799,24,Washing Machines,appliances,81,Appliances,21,E50
800,25,Air Conditioners,Air conditioning & Heating,86,Air Heating & Cooling,1,E50
801,25,Air Purifiers,Air conditioning & Heating,86,Air Heating & Cooling,4,E50
802,25,Cameras,Cameras,91,Cameras,1,E50
803,25,Chargers,Computers & Accessories,89,Computers & Accessories,3,E50
804,25,Coffee Makers,Kitchen Equipment,90,Kitchen,8,E50
805,25,Computer Mice,Computers & Accessories,89,Computers & Accessories,6,E50
806,25,Cookers,Kitchen Equipment,90,Kitchen,5,E50
807,25,Deep Fryers,Kitchen Equipment,90,Kitchen,7,E50
808,25,Desktop Computers,Computers & Accessories,89,Computers & Accessories,16,E50
809,25,Dishwashers,Kitchen Equipment,90,Kitchen,15,E50
810,25,Drones,Computers & Accessories,89,Computers & Accessories,5,E50
811,25,E-Readers,Computers & Accessories,89,Computers & Accessories,7,E50
812,25,Electric Kettles,Kitchen Equipment,90,Kitchen,9,E50
813,25,Electric Toothbrushes,Bathroom,88,Bathroom,4,E50
814,25,Fans,Air conditioning & Heating,86,Air Heating & Cooling,3,E50
815,25,Freezers,Kitchen Equipment,90,Kitchen,4,E50
816,25,Fridges,Kitchen Equipment,90,Kitchen,6,E50
817,25,Gaming Consoles,Computers & Accessories,89,Computers & Accessories,8,E50
