,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
316,12,Fridges,Kitchen,42,Kitchen,2,E50,kitchen,56.99404761904761
317,12,Gaming Consoles,Electronics,41,Electronics,3,E50,electronics,33.38461538461539
318,12,Graphic Cards,Office,45,Office,2,E50,office,42.857142857142854
319,12,Hair Dryers,Personal Care,44,Care,2,E50,personal care,50.0
320,12,Headphones,Electronics,41,Electronics,5,E50,electronics,33.38461538461539
321,12,Hobs,Kitchen,42,Kitchen,9,E50,kitchen,56.99404761904761
322,12,Irons,House,43,Home/Household,7,E50,house,26.804915514592935
323,12,Juicers,Kitchen,42,Kitchen,10,E50,kitchen,56.99404761904761
324,12,Keyboards,Electronics,41,Electronics,11,E50,electronics,33.38461538461539
325,12,Kitchen Scales,Kitchen,42,Kitchen,12,E50,kitchen,56.99404761904761
326,12,Laptops,Electronics,41,Electronics,7,E50,electronics,33.38461538461539
327,12,Microphones,Office,45,Office,3,E50,office,42.857142857142854
328,12,Microwave Ovens,Kitchen,42,Kitchen,11,E50,kitchen,56.99404761904761
329,12,Monitors,Office,45,Office,7,E50,office,42.857142857142854
330,12,Musical Instruments,House,43,Home/Household,4,E50,house,26.804915514592935
331,12,Ovens,Kitchen,42,Kitchen,1,E50,kitchen,56.99404761904761
332,12,PC Games,Electronics,41,Electronics,10,E50,electronics,33.38461538461539
333,12,Phone Cases,Electronics,41,Electronics,12,E50,electronics,33.38461538461539
334,12,Printers,Office,45,Office,5,E50,office,42.857142857142854
335,12,Processors,Office,45,Office,6,E50,office,42.857142857142854
336,12,Radiators,House,43,Home/Household,3,E50,house,26.804915514592935
337,12,Radios,Electronics,41,Electronics,18,E50,electronics,33.38461538461539
338,12,Scanners,Office,45,Office,1,E50,office,42.857142857142854
339,12,Shavers,Personal Care,44,Care,3,E50,personal care,50.0
340,12,Smart Watches,Electronics,41,Electronics,14,E50,electronics,33.38461538461539
341,12,Smartphones,Electronics,41,Electronics,9,E50,electronics,33.38461538461539
342,12,Speakers,Electronics,41,Electronics,16,E50,electronics,33.38461538461539
343,12,Stand Mixers,Kitchen,42,Kitchen,6,E50,kitchen,56.99404761904761
344,12,Tablets,Electronics,41,Electronics,8,E50,electronics,33.38461538461539
345,12,Televisions,Electronics,41,Electronics,13,E50,electronics,33.38461538461539
346,12,Trimmers,Personal Care,44,Care,1,E50,personal care,50.0
347,12,Vacuum Cleaners,House,43,Home/Household,1,E50,house,26.804915514592935
348,12,VR Headsets,Electronics,41,Electronics,15,E50,electronics,33.38461538461539
349,12,Washing Machines,Kitchen,42,Kitchen,14,E50,kitchen,56.99404761904761
350,13,Air Conditioners,Household appliances ,47,Home/Household,10,E50,household appliances,26.804915514592935
351,13,Air Purifiers,Household appliances ,47,Home/Household,4,E50,household appliances,26.804915514592935
352,13,Cameras,Recreation,46,Recreation,8,E50,recreation,
353,13,Chargers,Recreation,46,Recreation,12,E50,recreation,
354,13,Coffee Makers,Household appliances ,47,Home/Household,1,E50,household appliances,26.804915514592935
355,13,Computer Mice,Gaming,48,Gaming,8,E50,gaming,42.0
356,13,Cookers,Household appliances ,47,Home/Household,21,E50,household appliances,26.804915514592935
357,13,Deep Fryers,Household appliances ,47,Home/Household,12,E50,household appliances,26.804915514592935
358,13,Desktop Computers,Gaming,48,Gaming,7,E50,gaming,42.0
359,13,Dishwashers,Household appliances ,47,Home/Household,9,E50,household appliances,26.804915514592935
360,13,Drones,Recreation,46,Recreation,13,E50,recreation,
361,13,E-Readers,Recreation,46,Recreation,11,E50,recreation,
362,13,Electric Kettles,Household appliances ,47,Home/Household,16,E50,household appliances,26.804915514592935
363,13,Electric Toothbrushes,Household appliances ,47,Home/Household,13,E50,household appliances,26.804915514592935
364,13,Fans,Household appliances ,47,Home/Household,11,E50,household appliances,26.804915514592935
365,13,Freezers,Household appliances ,47,Home/Household,23,E50,household appliances,26.804915514592935
366,13,Fridges,Household appliances ,47,Home/Household,5,E50,household appliances,26.804915514592935
367,13,Gaming Consoles,Gaming,48,Gaming,2,E50,gaming,42.0
368,13,Graphic Cards,Gaming,48,Gaming,1,E50,gaming,42.0
369,13,Hair Dryers,Household appliances ,47,Home/Household,17,E50,household appliances,26.804915514592935
370,13,Headphones,Recreation,46,Recreation,2,E50,recreation,
371,13,Hobs,Household appliances ,47,Home/Household,26,E50,household appliances,26.804915514592935
372,13,Irons,Household appliances ,47,Home/Household,19,E50,household appliances,26.804915514592935
373,13,Juicers,Household appliances ,47,Home/Household,6,E50,household appliances,26.804915514592935
374,13,Keyboards,Gaming,48,Gaming,4,E50,gaming,42.0
375,13,Kitchen Scales,Household appliances ,47,Home/Household,14,E50,household appliances,26.804915514592935
376,13,Laptops,Gaming,48,Gaming,3,E50,gaming,42.0
377,13,Microphones,Recreation,46,Recreation,14,E50,recreation,
378,13,Microwave Ovens,Household appliances ,47,Home/Household,22,E50,household appliances,26.804915514592935
379,13,Monitors,Gaming,48,Gaming,6,E50,gaming,42.0
380,13,Musical Instruments,Recreation,46,Recreation,5,E50,recreation,
381,13,Ovens,Household appliances ,47,Home/Household,20,E50,household appliances,26.804915514592935
382,13,PC Games,Gaming,48,Gaming,9,E50,gaming,42.0
383,13,Phone Cases,Recreation,46,Recreation,1,E50,recreation,
384,13,Printers,Household appliances ,47,Home/Household,25,E50,household appliances,26.804915514592935
385,13,Processors,Gaming,48,Gaming,5,E50,gaming,42.0
386,13,Radiators,Household appliances ,47,Home/Household,18,E50,household appliances,26.804915514592935
387,13,Radios,Recreation,46,Recreation,7,E50,recreation,
388,13,Scanners,Recreation,46,Recreation,9,E50,recreation,
389,13,Shavers,Household appliances ,47,Home/Household,24,E50,household appliances,26.804915514592935
390,13,Smart Watches,Recreation,46,Recreation,6,E50,recreation,
391,13,Smartphones,Recreation,46,Recreation,4,E50,recreation,
392,13,Speakers,Household appliances ,47,Home/Household,3,E50,household appliances,26.804915514592935
393,13,Stand Mixers,Household appliances ,47,Home/Household,2,E50,household appliances,26.804915514592935
394,13,Tablets,Recreation,46,Recreation,10,E50,recreation,
395,13,Televisions,Household appliances ,47,Home/Household,27,E50,household appliances,26.804915514592935
396,13,Trimmers,Household appliances ,47,Home/Household,8,E50,household appliances,26.804915514592935
397,13,Vacuum Cleaners,Household appliances ,47,Home/Household,15,E50,household appliances,26.804915514592935
398,13,VR Headsets,Recreation,46,Recreation,3,E50,recreation,
399,13,Washing Machines,Household appliances ,47,Home/Household,7,E50,household appliances,26.804915514592935
400,15,Air Conditioners,Home Electronics,51,Home/Household,4,E50,home electronics,26.804915514592935
401,15,Air Purifiers,Home Electronics,51,Home/Household,1,E50,home electronics,26.804915514592935
402,15,Cameras,Computer Equipment ,50,Computers & Accessories,4,E50,computer equipment,50.10526315789474
403,15,Chargers,Computer Equipment ,50,Computers & Accessories,8,E50,computer equipment,50.10526315789474
404,15,Coffee Makers,Kitchen Appliances,49,Kitchen,1,E50,kitchen appliances,56.99404761904761
405,15,Computer Mice,Computer Equipment ,50,Computers & Accessories,18,E50,computer equipment,50.10526315789474
406,15,Cookers,Kitchen Appliances,49,Kitchen,9,E50,kitchen appliances,56.99404761904761
407,15,Deep Fryers,Kitchen Appliances,49,Kitchen,13,E50,kitchen appliances,56.99404761904761
408,15,Desktop Computers,Computer Equipment ,50,Computers & Accessories,16,E50,computer equipment,50.10526315789474
409,15,Dishwashers,Kitchen Appliances,49,Kitchen,11,E50,kitchen appliances,56.99404761904761
410,15,Drones,Home Electronics,51,Home/Household,9,E50,home electronics,26.804915514592935
411,15,E-Readers,Computer Equipment ,50,Computers & Accessories,9,E50,computer equipment,50.10526315789474
412,15,Electric Kettles,Kitchen Appliances,49,Kitchen,4,E50,kitchen appliances,56.99404761904761
413,15,Electric Toothbrushes,Personal Care ,52,Care,2,E50,personal care,50.0
414,15,Fans,Home Electronics,51,Home/Household,7,E50,home electronics,26.804915514592935
415,15,Freezers,Kitchen Appliances,49,Kitchen,7,E50,kitchen appliances,56.99404761904761
416,15,Fridges,Kitchen Appliances,49,Kitchen,8,E50,kitchen appliances,56.99404761904761
417,15,Gaming Consoles,Home Electronics,51,Home/Household,12,E50,home electronics,26.804915514592935
418,15,Graphic Cards,Computer Equipment ,50,Computers & Accessories,15,E50,computer equipment,50.10526315789474
419,15,Hair Dryers,Personal Care ,52,Care,1,E50,personal care,50.0
420,15,Headphones,Home Electronics,51,Home/Household,8,E50,home electronics,26.804915514592935
421,15,Hobs,Kitchen Appliances,49,Kitchen,3,E50,kitchen appliances,56.99404761904761
422,15,Irons,Personal Care ,52,Care,4,E50,personal care,50.0
423,15,Juicers,Kitchen Appliances,49,Kitchen,10,E50,kitchen appliances,56.99404761904761
424,15,Keyboards,Computer Equipment ,50,Computers & Accessories,13,E50,computer equipment,50.10526315789474
425,15,Kitchen Scales,Kitchen Appliances,49,Kitchen,12,E50,kitchen appliances,56.99404761904761
426,15,Laptops,Computer Equipment ,50,Computers & Accessories,5,E50,computer equipment,50.10526315789474
427,15,Microphones,Computer Equipment ,50,Computers & Accessories,11,E50,computer equipment,50.10526315789474
428,15,Microwave Ovens,Kitchen Appliances,49,Kitchen,5,E50,kitchen appliances,56.99404761904761
429,15,Monitors,Computer Equipment ,50,Computers & Accessories,12,E50,computer equipment,50.10526315789474
430,15,Musical Instruments,Hobbies,53,Hobbies,1,E50,hobbies,37.5
431,15,Ovens,Kitchen Appliances,49,Kitchen,6,E50,kitchen appliances,56.99404761904761
432,15,PC Games,Home Electronics,51,Home/Household,10,E50,home electronics,26.804915514592935
433,15,Phone Cases,Computer Equipment ,50,Computers & Accessories,2,E50,computer equipment,50.10526315789474
434,15,Printers,Computer Equipment ,50,Computers & Accessories,17,E50,computer equipment,50.10526315789474
435,15,Processors,Computer Equipment ,50,Computers & Accessories,14,E50,computer equipment,50.10526315789474
436,15,Radiators,Home Electronics,51,Home/Household,3,E50,home electronics,26.804915514592935
437,15,Radios,Home Electronics,51,Home/Household,6,E50,home electronics,26.804915514592935
438,15,Scanners,Computer Equipment ,50,Computers & Accessories,10,E50,computer equipment,50.10526315789474
439,15,Shavers,Personal Care ,52,Care,5,E50,personal care,50.0
440,15,Smart Watches,Computer Equipment ,50,Computers & Accessories,3,E50,computer equipment,50.10526315789474
441,15,Smartphones,Home Electronics,51,Home/Household,11,E50,home electronics,26.804915514592935
442,15,Speakers,Computer Equipment ,50,Computers & Accessories,6,E50,computer equipment,50.10526315789474
443,15,Stand Mixers,Kitchen Appliances,49,Kitchen,14,E50,kitchen appliances,56.99404761904761
444,15,Tablets,Computer Equipment ,50,Computers & Accessories,1,E50,computer equipment,50.10526315789474
445,15,Televisions,Home Electronics,51,Home/Household,2,E50,home electronics,26.804915514592935
446,15,Trimmers,Personal Care ,52,Care,3,E50,personal care,50.0
447,15,Vacuum Cleaners,Home Electronics,51,Home/Household,5,E50,home electronics,26.804915514592935
448,15,VR Headsets,Computer Equipment ,50,Computers & Accessories,7,E50,computer equipment,50.10526315789474
449,15,Washing Machines,Kitchen Appliances,49,Kitchen,2,E50,kitchen appliances,56.99404761904761
450,16,Air Conditioners,Home Appliances,55,Home/Household,6,E50,home appliances,26.804915514592935
451,16,Air Purifiers,Home Appliances,55,Home/Household,5,E50,home appliances,26.804915514592935
452,16,Cameras,Electronics,54,Electronics,25,E50,electronics,33.38461538461539
453,16,Chargers,Electronics,54,Electronics,2,E50,electronics,33.38461538461539
454,16,Coffee Makers,Home Appliances,55,Home/Household,9,E50,home appliances,26.804915514592935
455,16,Computer Mice,Electronics,54,Electronics,8,E50,electronics,33.38461538461539
456,16,Cookers,Home Appliances,55,Home/Household,19,E50,home appliances,26.804915514592935
457,16,Deep Fryers,Home Appliances,55,Home/Household,7,E50,home appliances,26.804915514592935
458,16,Desktop Computers,Electronics,54,Electronics,3,E50,electronics,33.38461538461539
459,16,Dishwashers,Home Appliances,55,Home/Household,20,E50,home appliances,26.804915514592935
460,16,Drones,Electronics,54,Electronics,20,E50,electronics,33.38461538461539
461,16,E-Readers,Electronics,54,Electronics,1,E50,electronics,33.38461538461539
462,16,Electric Kettles,Home Appliances,55,Home/Household,11,E50,home appliances,26.804915514592935
463,16,Electric Toothbrushes,Health Care,57,Health & Beauty,4,E50,health care,100.0
464,16,Fans,Home Appliances,55,Home/Household,18,E50,home appliances,26.804915514592935
465,16,Freezers,Home Appliances,55,Home/Household,3,E50,home appliances,26.804915514592935
466,16,Fridges,Home Appliances,55,Home/Household,14,E50,home appliances,26.804915514592935
467,16,Gaming Consoles,Electronics,54,Electronics,15,E50,electronics,33.38461538461539
468,16,Graphic Cards,Electronics,54,Electronics,12,E50,electronics,33.38461538461539
469,16,Hair Dryers,Health Care,57,Health & Beauty,3,E50,health care,100.0
470,16,Headphones,Electronics,54,Electronics,5,E50,electronics,33.38461538461539
471,16,Hobs,Home Appliances,55,Home/Household,12,E50,home appliances,26.804915514592935
472,16,Irons,Home Appliances,55,Home/Household,17,E50,home appliances,26.804915514592935
473,16,Juicers,Home Appliances,55,Home/Household,4,E50,home appliances,26.804915514592935
474,16,Keyboards,Electronics,54,Electronics,4,E50,electronics,33.38461538461539
475,16,Kitchen Scales,Home Appliances,55,Home/Household,16,E50,home appliances,26.804915514592935
476,16,Laptops,Electronics,54,Electronics,24,E50,electronics,33.38461538461539
477,16,Microphones,Electronics,54,Electronics,18,E50,electronics,33.38461538461539
478,16,Microwave Ovens,Home Appliances,55,Home/Household,10,E50,home appliances,26.804915514592935
479,16,Monitors,Electronics,54,Electronics,23,E50,electronics,33.38461538461539
480,16,Musical Instruments,Arts & Crafts,56,Arts & Crafts,1,E50,arts crafts,
481,16,Ovens,Home Appliances,55,Home/Household,8,E50,home appliances,26.804915514592935
482,16,PC Games,Electronics,54,Electronics,6,E50,electronics,33.38461538461539
483,16,Phone Cases,Electronics,54,Electronics,10,E50,electronics,33.38461538461539
484,16,Printers,Electronics,54,Electronics,16,E50,electronics,33.38461538461539
485,16,Processors,Electronics,54,Electronics,11,E50,electronics,33.38461538461539
486,16,Radiators,Home Appliances,55,Home/Household,15,E50,home appliances,26.804915514592935
487,16,Radios,Electronics,54,Electronics,22,E50,electronics,33.38461538461539
488,16,Scanners,Electronics,54,Electronics,13,E50,electronics,33.38461538461539
489,16,Shavers,Health Care,57,Health & Beauty,2,E50,health care,100.0
490,16,Smart Watches,Electronics,54,Electronics,21,E50,electronics,33.38461538461539
491,16,Smartphones,Electronics,54,Electronics,7,E50,electronics,33.38461538461539
492,16,Speakers,Electronics,54,Electronics,9,E50,electronics,33.38461538461539
493,16,Stand Mixers,Home Appliances,55,Home/Household,13,E50,home appliances,26.804915514592935
494,16,Tablets,Electronics,54,Electronics,19,E50,electronics,33.38461538461539
495,16,Televisions,Electronics,54,Electronics,14,E50,electronics,33.38461538461539
496,16,Trimmers,Health Care,57,Health & Beauty,1,E50,health care,100.0
497,16,Vacuum Cleaners,Home Appliances,55,Home/Household,1,E50,home appliances,26.804915514592935
498,16,VR Headsets,Electronics,54,Electronics,17,E50,electronics,33.38461538461539
499,16,Washing Machines,Home Appliances,55,Home/Household,2,E50,home appliances,26.804915514592935
500,17,Air Conditioners,Household appliances,60,Home/Household,9,E50,household appliances,26.804915514592935
501,17,Air Purifiers,Household appliances,60,Home/Household,4,E50,household appliances,26.804915514592935
502,17,Cameras,accessories,59,Accessories,10,E50,accessories,36.666666666666664
503,17,Chargers,accessories,59,Accessories,11,E50,accessories,36.666666666666664
504,17,Coffee Makers,Household appliances,60,Home/Household,3,E50,household appliances,26.804915514592935
505,17,Computer Mice,accessories,59,Accessories,17,E50,accessories,36.666666666666664
506,17,Cookers,Household appliances,60,Home/Household,8,E50,household appliances,26.804915514592935
507,17,Deep Fryers,Household appliances,60,Home/Household,5,E50,household appliances,26.804915514592935
